Total duration (ms),Start date,Start station,End date,End station,Bike number,Subscription Type
205040,01/01/2015 19:43,Calvert St & Woodley Pl NW,01/01/2015 19:47,Adams Mill & Columbia Rd NW,W21029,Registered
516151,01/01/2015 19:44,Fairfax Dr & Kenmore St,01/01/2015 19:52,Court House Metro / 15th & N Uhle St ,W01021,Registered
621446,01/01/2015 19:44,15th & P St NW,01/01/2015 19:54,21st & M St NW,W00263,Registered
578488,01/01/2015 19:45,15th & P St NW,01/01/2015 19:54,21st & M St NW,W21215,Registered
271812,01/01/2015 19:46,3rd & H St NW,01/01/2015 19:51,7th & F St NW / National Portrait Gallery,W21228,Registered
75000,01/01/2015 19:49,M St & New Jersey Ave SE,01/01/2015 19:50,3rd & Tingey St SE,W00749,Registered
573289,01/01/2015 19:50,15th & F St NE,01/01/2015 20:00,4th & East Capitol St NE,W00560,Registered
569526,01/01/2015 19:51,1st & M St NE,01/01/2015 20:01,4th & E St SW,W21197,Casual
1356439,01/01/2015 19:52,Lincoln Park / 13th & East Capitol St NE ,01/01/2015 20:14,Lincoln Park / 13th & East Capitol St NE ,W21740,Registered
1335019,01/01/2015 19:52,Lincoln Park / 13th & East Capitol St NE ,01/01/2015 20:14,Lincoln Park / 13th & East Capitol St NE ,W21840,Registered
340861,01/01/2015 19:52,15th & P St NW,01/01/2015 19:57,20th & O St NW / Dupont South,W00970,Registered
1249734,01/01/2015 19:52,34th St & Wisconsin Ave NW,01/01/2015 20:13,1st & Rhode Island Ave NW,W00417,Registered
154725,01/01/2015 19:52,Wilson Blvd & Franklin Rd,01/01/2015 19:55,Lee Hwy & N Cleveland St,W21154,Registered
145255,01/01/2015 19:52,Columbus Circle / Union Station,01/01/2015 19:55,3rd & H St NE,W00008,Registered
132900,01/01/2015 19:53,Columbus Circle / Union Station,01/01/2015 19:55,3rd & H St NE,W21787,Registered
283518,01/01/2015 19:53,3rd & Elm St NW,01/01/2015 19:58,12th & U St NW,W00452,Registered
427630,01/01/2015 19:55,1st & Washington Hospital Center NW,01/01/2015 20:03,Florida Ave & R St NW,W21528,Registered
245423,01/01/2015 19:56,10th & Florida Ave NW,01/01/2015 20:00,7th & R St NW / Shaw Library,W20054,Registered
290021,01/01/2015 19:57,11th & K St NW,01/01/2015 20:02,MLK Library/9th & G St NW,W20214,Casual
732997,01/01/2015 19:57,8th & F St NE,01/01/2015 20:09,Convention Center / 7th & M St NW,W00717,Registered
247875,01/01/2015 19:57,11th & K St NW,01/01/2015 20:01,MLK Library/9th & G St NW,W21236,Casual
76278,01/01/2015 19:58,3rd & Tingey St SE,01/01/2015 19:59,M St & New Jersey Ave SE,W00749,Registered
642506,01/01/2015 19:59,14th & Belmont St NW,01/01/2015 20:09,21st & M St NW,W00331,Registered
398875,01/01/2015 20:01,Braddock Rd Metro,01/01/2015 20:07,Saint Asaph St & Pendleton  St,W20764,Registered
846233,01/01/2015 20:01,3rd & D St SE,01/01/2015 20:16,5th & F St NW,W21620,Registered
726854,01/01/2015 20:02,14th & V St NW,01/01/2015 20:14,Convention Center / 7th & M St NW,W21963,Registered
927178,01/01/2015 20:02,11th & K St NW,01/01/2015 20:18,17th & Corcoran St NW,W00432,Registered
437530,01/01/2015 20:04,3rd & Elm St NW,01/01/2015 20:11,5th & K St NW,W20037,Registered
975935,01/01/2015 20:05,10th & E St NW,01/01/2015 20:21,8th & F St NE,W21577,Registered
460890,01/01/2015 20:05,3rd & Elm St NW,01/01/2015 20:13,7th & T St NW,W01013,Registered
582077,01/01/2015 20:06,14th & Harvard St NW,01/01/2015 20:15,11th & M St NW,W21825,Registered
132209,01/01/2015 20:06,Lee Hwy & N Cleveland St,01/01/2015 20:08,Wilson Blvd & Franklin Rd,W21154,Registered
317524,01/01/2015 20:07,Eastern Market Metro / Pennsylvania Ave & 7th St SE,01/01/2015 20:12,D St & Maryland Ave NE,W20731,Registered
466018,01/01/2015 20:07,Silver Spring Metro/Colesville Rd & Wayne Ave,01/01/2015 20:15,Fenton St & Gist Ave,W01006,Registered
301600,01/01/2015 20:07,Eastern Market Metro / Pennsylvania Ave & 7th St SE,01/01/2015 20:12,D St & Maryland Ave NE,W21536,Registered
455659,01/01/2015 20:08,7th & R St NW / Shaw Library,01/01/2015 20:15,Eckington Pl & Q St NE,W20206,Registered
419444,01/01/2015 20:08,North Capitol St & G Pl NE,01/01/2015 20:15,Florida Ave & R St NW,W01340,Registered
850785,01/01/2015 20:08,New Jersey Ave & N St NW/Dunbar HS,01/01/2015 20:22,Columbia Rd & Georgia Ave NW,W00854,Registered
839839,01/01/2015 20:08,New Jersey Ave & N St NW/Dunbar HS,01/01/2015 20:22,Columbia Rd & Georgia Ave NW,W21648,Registered
304393,01/01/2015 20:10,4th & E St SW,01/01/2015 20:15,4th & M St SW,W21446,Registered
873991,01/01/2015 20:10,3rd & H St NE,01/01/2015 20:25,3rd & Tingey St SE,W00269,Registered
380793,01/01/2015 20:12,20th & O St NW / Dupont South,01/01/2015 20:19,25th St & Pennsylvania Ave NW,W21856,Registered
760423,01/01/2015 20:12,15th & Euclid St  NW,01/01/2015 20:25,5th St & Massachusetts Ave NW,W20009,Registered
179399,01/01/2015 20:13,14th & V St NW,01/01/2015 20:16,California St & Florida Ave NW,W21004,Registered
299727,01/01/2015 20:13,Columbia Rd & Belmont St NW,01/01/2015 20:18,Massachusetts Ave & Dupont Circle NW,W20807,Registered
384940,01/01/2015 20:14,Lamont & Mt Pleasant NW,01/01/2015 20:20,14th St & Spring Rd NW,W20744,Registered
773097,01/01/2015 20:15,21st & M St NW,01/01/2015 20:27,14th & Belmont St NW,W21215,Registered
475056,01/01/2015 20:15,5th & K St NW,01/01/2015 20:23,12th & L St NW,W20468,Registered
1711127,01/01/2015 20:16,Maryland & Independence Ave SW,01/01/2015 20:44,Columbia Pike & S Walter Reed Dr,W20382,Registered
817213,01/01/2015 20:17,Rhode Island Ave & V St NE,01/01/2015 20:31,11th & H St NE,W20931,Registered
291254,01/01/2015 20:17,Eckington Pl & Q St NE,01/01/2015 20:22,1st & Rhode Island Ave NW,W01058,Registered
554077,01/01/2015 20:18,12th & Army Navy Dr,01/01/2015 20:27,Pentagon City Metro / 12th & S Hayes St,W21404,Registered
1685046,01/01/2015 20:20,13th & H St NE,01/01/2015 20:48,13th & H St NE,W00167,Registered
784597,01/01/2015 20:21,Rhode Island Ave & V St NE,01/01/2015 20:34,Thomas Circle,W00012,Registered
262648,01/01/2015 20:22,Potomac & Pennsylvania Ave SE,01/01/2015 20:26,8th & Eye St SE / Barracks Row,W00780,Registered
266316,01/01/2015 20:22,Potomac & Pennsylvania Ave SE,01/01/2015 20:26,8th & Eye St SE / Barracks Row,W20329,Registered
1009891,01/01/2015 20:22,1st & Washington Hospital Center NW,01/01/2015 20:39,3rd & H St NW,W01465,Registered
520154,01/01/2015 20:23,15th St & Massachusetts Ave SE,01/01/2015 20:32,13th & H St NE,W21621,Registered
530629,01/01/2015 20:23,15th St & Massachusetts Ave SE,01/01/2015 20:32,13th & H St NE,W00957,Registered
410795,01/01/2015 20:24,14th St & Spring Rd NW,01/01/2015 20:31,Lamont & Mt Pleasant NW,W20942,Registered
796161,01/01/2015 20:24,12th & L St NW,01/01/2015 20:37,14th & Belmont St NW,W01366,Registered
842984,01/01/2015 20:24,20th St & Florida Ave NW,01/01/2015 20:38,8th & H St NW,W01015,Registered
598878,01/01/2015 20:25,13th & H St NE,01/01/2015 20:35,Eastern Market / 7th & North Carolina Ave SE,W20815,Registered
827299,01/01/2015 20:25,20th St & Florida Ave NW,01/01/2015 20:38,8th & H St NW,W01025,Registered
468038,01/01/2015 20:25,5th & K St NW,01/01/2015 20:33,15th & K St NW,W21409,Registered
643310,01/01/2015 20:25,1st & Rhode Island Ave NW,01/01/2015 20:36,14th & V St NW,W21766,Registered
577483,01/01/2015 20:26,17th & G St NW,01/01/2015 20:35,New Hampshire Ave & T St NW,W00938,Registered
143489,01/01/2015 20:26,13th & H St NE,01/01/2015 20:28,Bladensburg Rd & Benning Rd NE,W00329,Registered
1681334,01/01/2015 20:27,18th & Eads St.,01/01/2015 20:55,27th & Crystal Dr,W20974,Registered
584081,01/01/2015 20:28,Georgetown Harbor / 30th St NW,01/01/2015 20:38,37th & O St NW / Georgetown University,W00092,Registered
99142,01/01/2015 20:28,4th & East Capitol St NE,01/01/2015 20:30,8th & East Capitol St NE,W21265,Registered
951797,01/01/2015 20:29,1st & Rhode Island Ave NW,01/01/2015 20:45,11th & Kenyon St NW,W20752,Registered
1025837,01/01/2015 20:30,Massachusetts Ave & Dupont Circle NW,01/01/2015 20:47,3rd & Elm St NW,W21117,Registered
1966427,01/01/2015 20:31,Pentagon City Metro / 12th & S Hayes St,01/01/2015 21:03,Pentagon City Metro / 12th & S Hayes St,W01384,Casual
1927498,01/01/2015 20:31,Pentagon City Metro / 12th & S Hayes St,01/01/2015 21:03,Pentagon City Metro / 12th & S Hayes St,W20591,Casual
415299,01/01/2015 20:31,15th & P St NW,01/01/2015 20:38,5th St & Massachusetts Ave NW,W01457,Registered
475275,01/01/2015 20:31,US Dept of State / Virginia Ave & 21st St NW,01/01/2015 20:39,8th & D St NW,W01298,Registered
237399,01/01/2015 20:33,14th & D St SE,01/01/2015 20:37,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W01175,Registered
308385,01/01/2015 20:33,14th & Harvard St NW,01/01/2015 20:38,Adams Mill & Columbia Rd NW,W20349,Registered
772632,01/01/2015 20:34,3rd & Tingey St SE,01/01/2015 20:47,6th & H St NE,W00269,Registered
1352849,01/01/2015 20:35,37th & O St NW / Georgetown University,01/01/2015 20:57,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W21356,Registered
168852,01/01/2015 20:35,Adams Mill & Columbia Rd NW,01/01/2015 20:38,Calvert St & Woodley Pl NW,W21029,Registered
1013742,01/01/2015 20:35,Gallaudet / 8th St & Florida Ave NE,01/01/2015 20:52,Georgia Ave and Fairmont St NW,W21375,Registered
355858,01/01/2015 20:36,Columbus Circle / Union Station,01/01/2015 20:42,4th & East Capitol St NE,W00129,Registered
462480,01/01/2015 20:38,Takoma Metro,01/01/2015 20:46,Carroll & Westmoreland Ave,W01184,Registered
428672,01/01/2015 20:39,14th & V St NW,01/01/2015 20:46,17th St & Massachusetts Ave NW,W20963,Registered
925154,01/01/2015 20:40,New Hampshire Ave & T St NW,01/01/2015 20:55,5th & K St NW,W00390,Registered
633811,01/01/2015 20:41,3rd & Tingey St SE,01/01/2015 20:51,8th & East Capitol St NE,W00613,Registered
195051,01/01/2015 20:41,Eastern Market Metro / Pennsylvania Ave & 7th St SE,01/01/2015 20:44,Potomac & Pennsylvania Ave SE,W01053,Registered
285741,01/01/2015 20:41,Pentagon City Metro / 12th & S Hayes St,01/01/2015 20:46,12th & Army Navy Dr,W21404,Registered
209027,01/01/2015 20:42,John McCormack Dr & Michigan Ave NE,01/01/2015 20:46,Hamlin & 7th St NE,W00872,Registered
303447,01/01/2015 20:44,8th & H St NW,01/01/2015 20:49,1st & H St NW,W01015,Registered
519361,01/01/2015 20:46,7th & F St NW / National Portrait Gallery,01/01/2015 20:54,1st & M St NE,W20794,Casual
526965,01/01/2015 20:46,4th & East Capitol St NE,01/01/2015 20:55,14th & D St SE,W00100,Casual
250840,01/01/2015 20:46,8th & H St NW,01/01/2015 20:51,5th & K St NW,w00765,Registered
208968,01/01/2015 20:47,8th & H St NW,01/01/2015 20:50,5th & K St NW,W20850,Registered
1432885,01/01/2015 20:47,3rd & Elm St NW,01/01/2015 21:11,20th & O St NW / Dupont South,W21117,Registered
544821,01/01/2015 20:47,Park Rd & Holmead Pl NW,01/01/2015 20:57,Georgia Ave & Emerson St NW,W00814,Registered
2321295,01/01/2015 20:50,10th St & Constitution Ave NW,01/01/2015 21:28,5th & K St NW,W01029,Casual
415255,01/01/2015 20:51,15th & F St NE,01/01/2015 20:58,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W20014,Registered
814147,01/01/2015 20:51,5th St & Massachusetts Ave NW,01/01/2015 21:05,Eastern Market Metro / Pennsylvania Ave & 7th St SE,W00881,Registered
268886,01/01/2015 20:52,MLK Library/9th & G St NW,01/01/2015 20:57,11th & K St NW,W20214,Casual
238796,01/01/2015 20:53,MLK Library/9th & G St NW,01/01/2015 20:57,11th & K St NW,W20298,Casual
330718,01/01/2015 20:53,14th & Belmont St NW,01/01/2015 20:58,7th & R St NW / Shaw Library,W01366,Registered
214264,01/01/2015 20:54,17th St & Massachusetts Ave NW,01/01/2015 20:58,19th & K St NW,W21541,Registered
297078,01/01/2015 20:55,4th & M St SW,01/01/2015 21:00,1st & K St SE,W21445,Registered
894911,01/01/2015 20:55,3rd St & Pennsylvania Ave SE,01/01/2015 21:10,3rd St & Pennsylvania Ave SE,W20823,Registered
991945,01/01/2015 20:55,27th & Crystal Dr,01/01/2015 21:12,6th & S Ball St,W20974,Registered
500724,01/01/2015 20:57,7th & T St NW,01/01/2015 21:06,Rhode Island Ave & V St NE,W20193,Registered
292307,01/01/2015 20:58,N Adams St & Lee Hwy,01/01/2015 21:03,Barton St & 10th St N,W20294,Registered
166101,01/01/2015 20:58,Potomac & Pennsylvania Ave SE,01/01/2015 21:01,8th & Eye St SE / Barracks Row,W21207,Registered
817526,01/01/2015 20:59,Calvert St & Woodley Pl NW,01/01/2015 21:13,Georgia & New Hampshire Ave NW,W01068,Registered
621939,01/01/2015 20:59,Rhode Island Ave Metro,01/01/2015 21:09,Florida Ave & R St NW,W00402,Registered
1245365,01/01/2015 21:00,1st & H St NW,01/01/2015 21:20,Park Rd & Holmead Pl NW,W01015,Registered
335906,01/01/2015 21:01,13th St & New York Ave NW,01/01/2015 21:07,3rd & H St NW,W20147,Registered
2095373,01/01/2015 21:03,Columbus Circle / Union Station,01/01/2015 21:38,Smithsonian / Jefferson Dr & 12th St SW,W21549,Casual
315087,01/01/2015 21:02,5th & K St NW,01/01/2015 21:08,1st & M St NE,W01479,Registered
2117889,01/01/2015 21:03,Columbus Circle / Union Station,01/01/2015 21:38,Smithsonian / Jefferson Dr & 12th St SW,W01440,Casual
470791,01/01/2015 21:02,Gallaudet / 8th St & Florida Ave NE,01/01/2015 21:10,5th & K St NW,W20564,Registered
499720,01/01/2015 21:03,Bethesda Metro,01/01/2015 21:11,Bethesda Ave & Arlington Rd,W20633,Registered
790656,01/01/2015 21:04,17th & Corcoran St NW,01/01/2015 21:18,Eckington Pl & Q St NE,W21015,Registered
286214,01/01/2015 21:05,18th St & Wyoming Ave NW,01/01/2015 21:10,Massachusetts Ave & Dupont Circle NW,W00510,Registered
368189,01/01/2015 21:05,14th & Rhode Island Ave NW,01/01/2015 21:12,10th & U St NW,W20410,Registered
539135,01/01/2015 21:07,11th & H St NE,01/01/2015 21:16,3rd St & Pennsylvania Ave SE,W20931,Registered
88418,01/01/2015 21:08,5th St & Massachusetts Ave NW,01/01/2015 21:09,5th & K St NW,W20442,Registered
605344,01/01/2015 21:08,1st & Washington Hospital Center NW,01/01/2015 21:18,New Jersey Ave & R St NW,W21537,Registered
319092,01/01/2015 21:09,15th & P St NW,01/01/2015 21:15,7th & R St NW / Shaw Library,W20305,Registered
439482,01/01/2015 21:09,M St & New Jersey Ave SE,01/01/2015 21:17,3rd & D St SE,W21123,Registered
240946,01/01/2015 21:10,16th & Harvard St NW,01/01/2015 21:14,Columbia Rd & Belmont St NW,W20917,Registered
1558422,01/01/2015 21:12,6th & S Ball St,01/01/2015 21:38,Pentagon City Metro / 12th & S Hayes St,W20974,Registered
332407,01/01/2015 21:12,5th St & Massachusetts Ave NW,01/01/2015 21:18,3rd & H St NE,W20009,Registered
222504,01/01/2015 21:13,Adams Mill & Columbia Rd NW,01/01/2015 21:17,20th St & Florida Ave NW,W00307,Registered
79619,01/01/2015 21:14,5th & K St NW,01/01/2015 21:15,5th St & Massachusetts Ave NW,W00626,Registered
328177,01/01/2015 21:15,C & O Canal & Wisconsin Ave NW,01/01/2015 21:20,22nd & I St NW / Foggy Bottom,W20779,Registered
441086,01/01/2015 21:18,Columbia Rd & Georgia Ave NW,01/01/2015 21:25,Lamont & Mt Pleasant NW,W20180,Registered
4715017,01/01/2015 21:20,Smithsonian / Jefferson Dr & 12th St SW,01/01/2015 22:39,Smithsonian / Jefferson Dr & 12th St SW,W20923,Casual
306164,01/01/2015 21:19,California St & Florida Ave NW,01/01/2015 21:25,10th & U St NW,W00233,Registered
230489,01/01/2015 21:21,New Hampshire Ave & T St NW,01/01/2015 21:25,Massachusetts Ave & Dupont Circle NW,W00904,Registered
1627207,01/01/2015 21:23,New York Ave & 15th St NW,01/01/2015 21:50,18th & M St NW,W01026,Casual
1627205,01/01/2015 21:23,New York Ave & 15th St NW,01/01/2015 21:50,18th & M St NW,W00522,Casual
618877,01/01/2015 21:23,Thomas Circle,01/01/2015 21:33,North Capitol St & F St NW,W01308,Registered
396190,01/01/2015 21:23,Georgia & New Hampshire Ave NW,01/01/2015 21:30,Georgia Ave and Fairmont St NW,W01068,Registered
588447,01/01/2015 21:24,Convention Center / 7th & M St NW,01/01/2015 21:34,Massachusetts Ave & Dupont Circle NW,W20230,Registered
271509,01/01/2015 21:26,New Hampshire Ave & T St NW,01/01/2015 21:31,17th & K St NW,W20615,Registered
477754,01/01/2015 21:27,8th & D St NW,01/01/2015 21:35,11th & M St NW,W20460,Registered
790236,01/01/2015 21:28,Wisconsin Ave & Newark St NW,01/01/2015 21:41,Ward Circle / American University,W21920,Registered
479962,01/01/2015 21:28,6th St & Indiana Ave NW,01/01/2015 21:36,1st & H St NW,W20074,Registered
344501,01/01/2015 21:29,5th & K St NW,01/01/2015 21:35,10th & E St NW,W01029,Registered
391654,01/01/2015 21:30,18th St & Wyoming Ave NW,01/01/2015 21:37,Calvert St & Woodley Pl NW,W21324,Registered
282626,01/01/2015 21:32,Eastern Market Metro / Pennsylvania Ave & 7th St SE,01/01/2015 21:37,Lincoln Park / 13th & East Capitol St NE ,W00997,Registered
259107,01/01/2015 21:33,8th & Eye St SE / Barracks Row,01/01/2015 21:37,Potomac & Pennsylvania Ave SE,W21250,Registered
251945,01/01/2015 21:33,8th & Eye St SE / Barracks Row,01/01/2015 21:37,Potomac & Pennsylvania Ave SE,W00780,Registered
743870,01/01/2015 21:34,7th & F St NW / National Portrait Gallery,01/01/2015 21:47,15th & P St NW,W21228,Registered
595591,01/01/2015 21:34,Calvert St & Woodley Pl NW,01/01/2015 21:44,Columbia Rd & Georgia Ave NW,W21029,Registered
652258,01/01/2015 21:35,Calvert St & Woodley Pl NW,01/01/2015 21:46,14th & Harvard St NW,W00099,Registered
653657,01/01/2015 21:35,Calvert St & Woodley Pl NW,01/01/2015 21:46,14th & Harvard St NW,W20031,Registered
1080315,01/01/2015 21:37,C & O Canal & Wisconsin Ave NW,01/01/2015 21:55,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W20017,Casual
1066113,01/01/2015 21:38,C & O Canal & Wisconsin Ave NW,01/01/2015 21:56,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W20869,Casual
1042180,01/01/2015 21:38,C & O Canal & Wisconsin Ave NW,01/01/2015 21:55,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,W21835,Casual
331071,01/01/2015 21:39,Pentagon City Metro / 12th & S Hayes St,01/01/2015 21:44,18th & Eads St.,W20974,Registered
990909,01/01/2015 21:39,Smithsonian / Jefferson Dr & 12th St SW,01/01/2015 21:56,Jefferson Memorial,W01440,Casual
254228,01/01/2015 21:40,5th & K St NW,01/01/2015 21:44,11th & M St NW,W20037,Registered
530978,01/01/2015 21:41,California St & Florida Ave NW,01/01/2015 21:49,California St & Florida Ave NW,W01005,Registered
268828,01/01/2015 21:41,14th & Belmont St NW,01/01/2015 21:45,California St & Florida Ave NW,W21215,Casual
245832,01/01/2015 21:41,Massachusetts Ave & Dupont Circle NW,01/01/2015 21:45,17th & K St NW / Farragut Square,W00510,Registered
399438,01/01/2015 21:42,11th & Kenyon St NW,01/01/2015 21:48,3rd & Elm St NW,W20209,Registered
2026945,01/01/2015 21:42,North Capitol St & G Pl NE,01/01/2015 22:16,37th & O St NW / Georgetown University,W21352,Registered
264258,01/01/2015 21:43,1st & Rhode Island Ave NW,01/01/2015 21:47,Eckington Pl & Q St NE,W01058,Registered
447635,01/01/2015 21:43,Columbia Rd & Georgia Ave NW,01/01/2015 21:51,Columbia Rd & Georgia Ave NW,W20490,Registered
554931,01/01/2015 21:43,21st & I St NW,01/01/2015 21:52,C & O Canal & Wisconsin Ave NW,W01097,Registered
761206,01/01/2015 21:43,Connecticut Ave & Newark St NW / Cleveland Park,01/01/2015 21:56,New Hampshire Ave & T St NW,W20983,Registered
208615,01/01/2015 21:46,Columbus Circle / Union Station,01/01/2015 21:49,3rd & H St NE,W21852,Registered
577123,01/01/2015 21:47,California St & Florida Ave NW,01/01/2015 21:57,Massachusetts Ave & Dupont Circle NW,W20554,Casual
422844,01/01/2015 21:48,17th & K St NW,01/01/2015 21:55,New Hampshire Ave & T St NW,W21353,Registered
707089,01/01/2015 21:49,20th St & Florida Ave NW,01/01/2015 22:00,14th & Belmont St NW,W00307,Registered
407538,01/01/2015 21:50,Massachusetts Ave & Dupont Circle NW,01/01/2015 21:57,11th & M St NW,W21582,Registered
201722,01/01/2015 21:54,23rd & E St NW ,01/01/2015 21:57,21st & M St NW,W20709,Registered
750759,01/01/2015 21:56,Wilson Blvd & N Oakland St,01/01/2015 22:08,N Adams St & Lee Hwy,W21287,Registered
263413,01/01/2015 21:56,Massachusetts Ave & Dupont Circle NW,01/01/2015 22:01,California St & Florida Ave NW,W21450,Registered
223219,01/01/2015 21:57,3rd & H St NE,01/01/2015 22:01,11th & H St NE,W21787,Registered
586144,01/01/2015 21:57,Rhode Island Ave & V St NE,01/01/2015 22:07,Thomas Circle,W00017,Registered
367328,01/01/2015 21:58,12th & U St NW,01/01/2015 22:04,18th & R St NW,W00481,Registered
1550543,01/01/2015 21:58,Maryland & Independence Ave SW,01/01/2015 22:24,15th & P St NW,W00380,Registered
1552293,01/01/2015 21:59,Maryland & Independence Ave SW,01/01/2015 22:25,15th & P St NW,W00779,Registered
303402,01/01/2015 22:01,14th & Belmont St NW,01/01/2015 22:06,Adams Mill & Columbia Rd NW,W20820,Registered
142961,01/01/2015 22:02,New Hampshire Ave & T St NW,01/01/2015 22:04,14th & V St NW,W21353,Registered
